sampleID	plate_number	well_name	plate_row	plate_column	treatment	Ab_name	normalised_counts
plate_6_219	plate_6	219	F	9	EGF	ITGB1	10450.5
plate_7_219	plate_7	219	F	9	ip70S6K_EGF	ITGB1	7626.5
plate_8_219	plate_8	219	F	9	No_EGF	ITGB1	6870
plate_10_212	plate_10	212	F	2	ip70S6K_EGF	ITGB1	8420.5
plate_13_212	plate_13	212	F	2	EGF	ITGB1	9038
plate_2_212	plate_2	212	F	2	iRSK_EGF	ITGB1	6610
plate_4_212	plate_4	212	F	2	EGF	ITGB1	8615.5
plate_7_212	plate_7	212	F	2	iRSK_EGF	ITGB1	9551.5
plate_9_212	plate_9	212	F	2	iRSK_EGF	ITGB1	7488.5
plate_10_238	plate_10	238	H	4	EGF	ITGB1	9760.5
plate_11_238	plate_11	238	H	4	EGF	ITGB1	6359
plate_12_238	plate_12	238	H	4	No_EGF	ITGB1	8413.5
plate_2_238	plate_2	238	H	4	ip70S6K_EGF	ITGB1	8700
plate_7_238	plate_7	238	H	4	ip70S6K_EGF	ITGB1	5987.5
plate_10_232	plate_10	232	G	10	ip70S6K_EGF	ITGB1	8492.5
plate_13_232	plate_13	232	G	10	No_EGF	ITGB1	5483
plate_3_232	plate_3	232	G	10	iRSK_EGF	ITGB1	9751.5
plate_7_232	plate_7	232	G	10	ip70S6K_EGF	ITGB1	8696.5
plate_9_232	plate_9	232	G	10	EGF	ITGB1	11702.5
plate_10_180	plate_10	180	C	6	EGF	ITGB1	8957.5
plate_13_180	plate_13	180	C	6	iRSK_EGF	ITGB1	9082
plate_3_180	plate_3	180	C	6	iRSK_EGF	ITGB1	6489.5
plate_4_180	plate_4	180	C	6	iRSK_EGF	ITGB1	7247.5
plate_6_180	plate_6	180	C	6	EGF	ITGB1	8739.5
plate_7_180	plate_7	180	C	6	EGF	ITGB1	7457.5
plate_9_180	plate_9	180	C	6	EGF	ITGB1	5588.5
plate_10_204	plate_10	204	E	6	EGF	ITGB1	8841.5
plate_12_204	plate_12	204	E	6	EGF	ITGB1	9125.5
plate_3_204	plate_3	204	E	6	ip70S6K_EGF	ITGB1	10082.5
plate_6_204	plate_6	204	E	6	EGF	ITGB1	10416.5
plate_8_204	plate_8	204	E	6	EGF	ITGB1	8495
plate_10_210	plate_10	210	E	12	EGF	ITGB1	10024.5
plate_11_210	plate_11	210	E	12	EGF	ITGB1	6343
plate_12_210	plate_12	210	E	12	EGF	ITGB1	9476.5
plate_13_210	plate_13	210	E	12	iRSK_EGF	ITGB1	7638
plate_2_210	plate_2	210	E	12	ip70S6K_EGF	ITGB1	8247
plate_3_210	plate_3	210	E	12	EGF	ITGB1	7727.5
plate_4_210	plate_4	210	E	12	No_EGF	ITGB1	8195.5
plate_6_210	plate_6	210	E	12	ip70S6K_EGF	ITGB1	6761.5
plate_7_210	plate_7	210	E	12	ip70S6K_EGF	ITGB1	9410.5
plate_8_210	plate_8	210	E	12	iRSK_EGF	ITGB1	6867
plate_10_224	plate_10	224	G	2	EGF	ITGB1	8651.5
plate_12_224	plate_12	224	G	2	EGF	ITGB1	7514.5
plate_4_224	plate_4	224	G	2	EGF	ITGB1	9570.5
plate_6_224	plate_6	224	G	2	iRSK_EGF	ITGB1	7624.5
plate_7_224	plate_7	224	G	2	iRSK_EGF	ITGB1	7247.5
plate_9_224	plate_9	224	G	2	No_EGF	ITGB1	9989.5
plate_11_228	plate_11	228	G	6	EGF	ITGB1	9589
plate_12_228	plate_12	228	G	6	No_EGF	ITGB1	5387.5
plate_13_228	plate_13	228	G	6	iRSK_EGF	ITGB1	7539
plate_3_228	plate_3	228	G	6	iRSK_EGF	ITGB1	8182.5
plate_4_228	plate_4	228	G	6	ip70S6K_EGF	ITGB1	9331.5
plate_6_228	plate_6	228	G	6	iRSK_EGF	ITGB1	5685.5
plate_9_228	plate_9	228	G	6	EGF	ITGB1	4004.5
plate_10_201	plate_10	201	E	3	ip70S6K_EGF	ITGB1	7522.5
plate_12_201	plate_12	201	E	3	ip70S6K_EGF	ITGB1	5991.5
plate_13_201	plate_13	201	E	3	EGF	ITGB1	5451
plate_2_201	plate_2	201	E	3	EGF	ITGB1	5938
plate_3_201	plate_3	201	E	3	No_EGF	ITGB1	7977.5
plate_4_201	plate_4	201	E	3	EGF	ITGB1	7508.5
plate_6_201	plate_6	201	E	3	iRSK_EGF	ITGB1	9329.5
plate_8_201	plate_8	201	E	3	No_EGF	ITGB1	9670
plate_9_201	plate_9	201	E	3	iRSK_EGF	ITGB1	8769.5
plate_11_211	plate_11	211	F	1	ip70S6K_EGF	ITGB1	8859
plate_12_211	plate_12	211	F	1	EGF	ITGB1	8598.5
plate_4_211	plate_4	211	F	1	ip70S6K_EGF	ITGB1	8405.5
plate_7_211	plate_7	211	F	1	ip70S6K_EGF	ITGB1	9198.5
plate_8_211	plate_8	211	F	1	iRSK_EGF	ITGB1	7261
plate_10_220	plate_10	220	F	10	ip70S6K_EGF	ITGB1	8920.5
plate_11_220	plate_11	220	F	10	ip70S6K_EGF	ITGB1	10516
plate_12_220	plate_12	220	F	10	EGF	ITGB1	7081.5
plate_3_220	plate_3	220	F	10	EGF	ITGB1	10706.5
plate_4_220	plate_4	220	F	10	ip70S6K_EGF	ITGB1	6444.5
plate_6_220	plate_6	220	F	10	EGF	ITGB1	8970.5
plate_7_220	plate_7	220	F	10	EGF	ITGB1	12082.5
plate_8_220	plate_8	220	F	10	No_EGF	ITGB1	9183
plate_9_220	plate_9	220	F	10	EGF	ITGB1	9502.5
plate_10_214	plate_10	214	F	4	EGF	ITGB1	9115.5
plate_11_214	plate_11	214	F	4	No_EGF	ITGB1	8217
plate_3_214	plate_3	214	F	4	iRSK_EGF	ITGB1	8263.5
plate_4_214	plate_4	214	F	4	iRSK_EGF	ITGB1	6621.5
plate_6_214	plate_6	214	F	4	iRSK_EGF	ITGB1	7800.5
plate_7_214	plate_7	214	F	4	EGF	ITGB1	7578.5
plate_12_202	plate_12	202	E	4	iRSK_EGF	ITGB1	4368.5
plate_13_202	plate_13	202	E	4	iRSK_EGF	ITGB1	9671
plate_2_202	plate_2	202	E	4	iRSK_EGF	ITGB1	7554
plate_3_202	plate_3	202	E	4	ip70S6K_EGF	ITGB1	9474.5
plate_4_202	plate_4	202	E	4	EGF	ITGB1	9236.5
plate_6_202	plate_6	202	E	4	ip70S6K_EGF	ITGB1	7771.5
plate_7_202	plate_7	202	E	4	ip70S6K_EGF	ITGB1	11354.5
plate_8_202	plate_8	202	E	4	ip70S6K_EGF	ITGB1	7377
plate_10_218	plate_10	218	F	8	EGF	ITGB1	8162.5
plate_2_218	plate_2	218	F	8	EGF	ITGB1	7652
plate_6_218	plate_6	218	F	8	No_EGF	ITGB1	7102.5
plate_7_218	plate_7	218	F	8	EGF	ITGB1	7922.5
plate_8_218	plate_8	218	F	8	iRSK_EGF	ITGB1	7705
plate_9_218	plate_9	218	F	8	iRSK_EGF	ITGB1	7500.5
plate_10_244	plate_10	244	H	10	ip70S6K_EGF	ITGB1	8871.5
plate_11_244	plate_11	244	H	10	ip70S6K_EGF	ITGB1	7316
plate_12_244	plate_12	244	H	10	EGF	ITGB1	5137.5
plate_4_244	plate_4	244	H	10	iRSK_EGF	ITGB1	6900.5
plate_8_244	plate_8	244	H	10	EGF	ITGB1	9152
plate_9_244	plate_9	244	H	10	EGF	ITGB1	6343.5
plate_10_194	plate_10	194	D	8	EGF	ITGB1	10923.5
plate_12_194	plate_12	194	D	8	ip70S6K_EGF	ITGB1	8736.5
plate_3_194	plate_3	194	D	8	ip70S6K_EGF	ITGB1	11614.5
plate_4_194	plate_4	194	D	8	No_EGF	ITGB1	8764.5
plate_6_194	plate_6	194	D	8	No_EGF	ITGB1	7759.5
plate_8_194	plate_8	194	D	8	iRSK_EGF	ITGB1	7972
plate_9_194	plate_9	194	D	8	iRSK_EGF	ITGB1	7464.5
plate_10_227	plate_10	227	G	5	iRSK_EGF	ITGB1	5601.5
plate_12_227	plate_12	227	G	5	No_EGF	ITGB1	5680.5
plate_13_227	plate_13	227	G	5	EGF	ITGB1	8718
plate_2_227	plate_2	227	G	5	No_EGF	ITGB1	6522
plate_4_227	plate_4	227	G	5	ip70S6K_EGF	ITGB1	8354.5
plate_6_227	plate_6	227	G	5	No_EGF	ITGB1	6186.5
plate_8_227	plate_8	227	G	5	ip70S6K_EGF	ITGB1	5405
plate_9_227	plate_9	227	G	5	EGF	ITGB1	7890.5
plate_10_200	plate_10	200	E	2	iRSK_EGF	ITGB1	3780.5
plate_12_200	plate_12	200	E	2	EGF	ITGB1	7947.5
plate_2_200	plate_2	200	E	2	iRSK_EGF	ITGB1	7895
plate_4_200	plate_4	200	E	2	EGF	ITGB1	8315.5
plate_6_200	plate_6	200	E	2	iRSK_EGF	ITGB1	9464.5
plate_7_200	plate_7	200	E	2	EGF	ITGB1	8342.5
plate_9_200	plate_9	200	E	2	ip70S6K_EGF	ITGB1	10385.5
plate_10_163	plate_10	163	B	1	iRSK_EGF	ITGB1	9851.5
plate_11_163	plate_11	163	B	1	EGF	ITGB1	8735
plate_12_163	plate_12	163	B	1	EGF	ITGB1	11404.5
plate_4_163	plate_4	163	B	1	ip70S6K_EGF	ITGB1	8997.5
plate_6_163	plate_6	163	B	1	EGF	ITGB1	8921.5
plate_9_163	plate_9	163	B	1	EGF	ITGB1	7710.5
plate_10_217	plate_10	217	F	7	EGF	ITGB1	8682.5
plate_11_217	plate_11	217	F	7	EGF	ITGB1	11061
plate_12_217	plate_12	217	F	7	ip70S6K_EGF	ITGB1	12527.5
plate_13_217	plate_13	217	F	7	No_EGF	ITGB1	6913
plate_2_217	plate_2	217	F	7	iRSK_EGF	ITGB1	7249
plate_3_217	plate_3	217	F	7	ip70S6K_EGF	ITGB1	11365.5
plate_4_217	plate_4	217	F	7	No_EGF	ITGB1	8150.5
plate_7_217	plate_7	217	F	7	ip70S6K_EGF	ITGB1	9997.5
plate_10_195	plate_10	195	D	9	EGF	ITGB1	10996.5
plate_12_195	plate_12	195	D	9	iRSK_EGF	ITGB1	7681.5
plate_13_195	plate_13	195	D	9	iRSK_EGF	ITGB1	7439
plate_3_195	plate_3	195	D	9	ip70S6K_EGF	ITGB1	7283.5
plate_4_195	plate_4	195	D	9	No_EGF	ITGB1	9647.5
plate_7_195	plate_7	195	D	9	ip70S6K_EGF	ITGB1	8166.5
plate_8_195	plate_8	195	D	9	No_EGF	ITGB1	8184
plate_12_160	plate_12	160	A	10	No_EGF	ITGB1	8367.5
plate_2_160	plate_2	160	A	10	iRSK_EGF	ITGB1	6109
plate_4_160	plate_4	160	A	10	No_EGF	ITGB1	9286.5
plate_6_160	plate_6	160	A	10	ip70S6K_EGF	ITGB1	10516.5
plate_12_161	plate_12	161	A	11	EGF	ITGB1	6859.5
plate_13_161	plate_13	161	A	11	No_EGF	ITGB1	9292
plate_4_161	plate_4	161	A	11	No_EGF	ITGB1	10214.5
plate_6_161	plate_6	161	A	11	ip70S6K_EGF	ITGB1	8798.5
plate_8_161	plate_8	161	A	11	No_EGF	ITGB1	6646
plate_9_161	plate_9	161	A	11	iRSK_EGF	ITGB1	6699.5
plate_10_226	plate_10	226	G	4	iRSK_EGF	ITGB1	7054.5
plate_12_226	plate_12	226	G	4	iRSK_EGF	ITGB1	7091.5
plate_13_226	plate_13	226	G	4	No_EGF	ITGB1	8910
plate_3_226	plate_3	226	G	4	iRSK_EGF	ITGB1	8939.5
plate_6_226	plate_6	226	G	4	No_EGF	ITGB1	8557.5
plate_7_226	plate_7	226	G	4	ip70S6K_EGF	ITGB1	6636.5
plate_9_226	plate_9	226	G	4	No_EGF	ITGB1	11078.5
plate_10_246	plate_10	246	H	12	No_EGF	ITGB1	5742.5
plate_12_246	plate_12	246	H	12	EGF	ITGB1	7296.5
plate_13_246	plate_13	246	H	12	EGF	ITGB1	9790
plate_3_246	plate_3	246	H	12	EGF	ITGB1	8783.5
plate_4_246	plate_4	246	H	12	iRSK_EGF	ITGB1	6358.5
plate_6_246	plate_6	246	H	12	No_EGF	ITGB1	8049.5
plate_8_246	plate_8	246	H	12	No_EGF	ITGB1	10062
plate_9_246	plate_9	246	H	12	ip70S6K_EGF	ITGB1	9313.5
plate_11_162	plate_11	162	A	12	No_EGF	ITGB1	7561
plate_12_162	plate_12	162	A	12	EGF	ITGB1	10041.5
plate_2_162	plate_2	162	A	12	No_EGF	ITGB1	9893
plate_3_162	plate_3	162	A	12	No_EGF	ITGB1	9225.5
plate_4_162	plate_4	162	A	12	EGF	ITGB1	7988.5
plate_6_162	plate_6	162	A	12	iRSK_EGF	ITGB1	7209.5
plate_7_162	plate_7	162	A	12	EGF	ITGB1	7581.5
plate_8_162	plate_8	162	A	12	EGF	ITGB1	11709
plate_9_162	plate_9	162	A	12	EGF	ITGB1	6522.5
plate_11_152	plate_11	152	A	2	ip70S6K_EGF	ITGB1	8762
plate_12_152	plate_12	152	A	2	ip70S6K_EGF	ITGB1	9301.5
plate_6_152	plate_6	152	A	2	EGF	ITGB1	9370.5
plate_10_239	plate_10	239	H	5	iRSK_EGF	ITGB1	8342.5
plate_11_239	plate_11	239	H	5	No_EGF	ITGB1	8019
plate_12_239	plate_12	239	H	5	EGF	ITGB1	6465.5
plate_2_239	plate_2	239	H	5	iRSK_EGF	ITGB1	6989
plate_3_239	plate_3	239	H	5	iRSK_EGF	ITGB1	8385.5
plate_6_239	plate_6	239	H	5	No_EGF	ITGB1	9491.5
plate_7_239	plate_7	239	H	5	iRSK_EGF	ITGB1	6735.5
plate_9_239	plate_9	239	H	5	No_EGF	ITGB1	8792.5
plate_10_243	plate_10	243	H	9	EGF	ITGB1	8257.5
plate_11_243	plate_11	243	H	9	EGF	ITGB1	6115
plate_12_243	plate_12	243	H	9	iRSK_EGF	ITGB1	8301.5
plate_13_243	plate_13	243	H	9	ip70S6K_EGF	ITGB1	10628
plate_2_243	plate_2	243	H	9	EGF	ITGB1	7837
plate_3_243	plate_3	243	H	9	No_EGF	ITGB1	8220.5
plate_4_243	plate_4	243	H	9	No_EGF	ITGB1	7082.5
plate_7_243	plate_7	243	H	9	iRSK_EGF	ITGB1	8044.5
plate_8_243	plate_8	243	H	9	No_EGF	ITGB1	7616
plate_10_164	plate_10	164	B	2	ip70S6K_EGF	ITGB1	8665.5
plate_11_164	plate_11	164	B	2	ip70S6K_EGF	ITGB1	9380
plate_12_164	plate_12	164	B	2	iRSK_EGF	ITGB1	10162.5
plate_3_164	plate_3	164	B	2	No_EGF	ITGB1	9819.5
plate_4_164	plate_4	164	B	2	ip70S6K_EGF	ITGB1	9187.5
plate_6_164	plate_6	164	B	2	iRSK_EGF	ITGB1	8716.5
plate_7_164	plate_7	164	B	2	EGF	ITGB1	9238.5
plate_8_164	plate_8	164	B	2	ip70S6K_EGF	ITGB1	11100
plate_10_158	plate_10	158	A	8	ip70S6K_EGF	ITGB1	7969.5
plate_12_158	plate_12	158	A	8	No_EGF	ITGB1	8064.5
plate_2_158	plate_2	158	A	8	EGF	ITGB1	8690
plate_4_158	plate_4	158	A	8	ip70S6K_EGF	ITGB1	11436.5
plate_7_158	plate_7	158	A	8	No_EGF	ITGB1	8208.5
plate_9_158	plate_9	158	A	8	ip70S6K_EGF	ITGB1	9042.5
plate_10_225	plate_10	225	G	3	iRSK_EGF	ITGB1	9445.5
plate_12_225	plate_12	225	G	3	ip70S6K_EGF	ITGB1	8201.5
plate_13_225	plate_13	225	G	3	iRSK_EGF	ITGB1	7472
plate_2_225	plate_2	225	G	3	ip70S6K_EGF	ITGB1	7595
plate_4_225	plate_4	225	G	3	EGF	ITGB1	8263.5
plate_7_225	plate_7	225	G	3	EGF	ITGB1	9533.5
plate_8_225	plate_8	225	G	3	iRSK_EGF	ITGB1	6492
plate_9_225	plate_9	225	G	3	EGF	ITGB1	8843.5
plate_10_215	plate_10	215	F	5	iRSK_EGF	ITGB1	7936.5
plate_12_215	plate_12	215	F	5	iRSK_EGF	ITGB1	6960.5
plate_13_215	plate_13	215	F	5	ip70S6K_EGF	ITGB1	10574
plate_4_215	plate_4	215	F	5	EGF	ITGB1	10176.5
plate_6_215	plate_6	215	F	5	iRSK_EGF	ITGB1	7540.5
plate_9_215	plate_9	215	F	5	No_EGF	ITGB1	8269.5
plate_10_196	plate_10	196	D	10	EGF	ITGB1	11987.5
plate_11_196	plate_11	196	D	10	ip70S6K_EGF	ITGB1	9453
plate_12_196	plate_12	196	D	10	ip70S6K_EGF	ITGB1	11760.5
plate_2_196	plate_2	196	D	10	EGF	ITGB1	7414
plate_3_196	plate_3	196	D	10	iRSK_EGF	ITGB1	5488.5
plate_4_196	plate_4	196	D	10	ip70S6K_EGF	ITGB1	8233.5
plate_6_196	plate_6	196	D	10	iRSK_EGF	ITGB1	7099.5
plate_8_196	plate_8	196	D	10	EGF	ITGB1	8602
plate_9_196	plate_9	196	D	10	EGF	ITGB1	12517.5
plate_10_207	plate_10	207	E	9	iRSK_EGF	ITGB1	10581.5
plate_11_207	plate_11	207	E	9	EGF	ITGB1	8002
plate_12_207	plate_12	207	E	9	No_EGF	ITGB1	7598.5
plate_13_207	plate_13	207	E	9	ip70S6K_EGF	ITGB1	7117
plate_3_207	plate_3	207	E	9	ip70S6K_EGF	ITGB1	8310.5
plate_4_207	plate_4	207	E	9	EGF	ITGB1	8629.5
plate_6_207	plate_6	207	E	9	ip70S6K_EGF	ITGB1	9058.5
plate_7_207	plate_7	207	E	9	ip70S6K_EGF	ITGB1	9903.5
plate_9_207	plate_9	207	E	9	ip70S6K_EGF	ITGB1	12926.5
plate_10_245	plate_10	245	H	11	EGF	ITGB1	6721.5
plate_11_245	plate_11	245	H	11	ip70S6K_EGF	ITGB1	6222
plate_12_245	plate_12	245	H	11	ip70S6K_EGF	ITGB1	7969.5
plate_2_245	plate_2	245	H	11	ip70S6K_EGF	ITGB1	8555
plate_3_245	plate_3	245	H	11	EGF	ITGB1	10580.5
plate_6_245	plate_6	245	H	11	No_EGF	ITGB1	9832.5
plate_7_245	plate_7	245	H	11	No_EGF	ITGB1	9582.5
plate_8_245	plate_8	245	H	11	iRSK_EGF	ITGB1	7527
plate_10_199	plate_10	199	E	1	EGF	ITGB1	8771.5
plate_2_199	plate_2	199	E	1	iRSK_EGF	ITGB1	8998
plate_4_199	plate_4	199	E	1	iRSK_EGF	ITGB1	6409.5
plate_6_199	plate_6	199	E	1	EGF	ITGB1	8668.5
plate_8_199	plate_8	199	E	1	ip70S6K_EGF	ITGB1	12493
plate_9_199	plate_9	199	E	1	iRSK_EGF	ITGB1	7951.5
plate_11_197	plate_11	197	D	11	No_EGF	ITGB1	8795
plate_13_197	plate_13	197	D	11	iRSK_EGF	ITGB1	5761
plate_2_197	plate_2	197	D	11	No_EGF	ITGB1	6135
plate_4_197	plate_4	197	D	11	ip70S6K_EGF	ITGB1	7213.5
plate_6_197	plate_6	197	D	11	iRSK_EGF	ITGB1	7743.5
plate_7_197	plate_7	197	D	11	iRSK_EGF	ITGB1	6349.5
plate_8_197	plate_8	197	D	11	No_EGF	ITGB1	7967
plate_9_197	plate_9	197	D	11	EGF	ITGB1	8272.5
plate_10_229	plate_10	229	G	7	iRSK_EGF	ITGB1	7232.5
plate_11_229	plate_11	229	G	7	No_EGF	ITGB1	5791
plate_12_229	plate_12	229	G	7	No_EGF	ITGB1	8556.5
plate_2_229	plate_2	229	G	7	iRSK_EGF	ITGB1	6906
plate_3_229	plate_3	229	G	7	EGF	ITGB1	8565.5
plate_4_229	plate_4	229	G	7	No_EGF	ITGB1	6151.5
plate_6_229	plate_6	229	G	7	iRSK_EGF	ITGB1	6990.5
plate_7_229	plate_7	229	G	7	ip70S6K_EGF	ITGB1	7480.5
plate_9_229	plate_9	229	G	7	EGF	ITGB1	8124.5
plate_10_233	plate_10	233	G	11	No_EGF	ITGB1	9846.5
plate_3_233	plate_3	233	G	11	ip70S6K_EGF	ITGB1	7417.5
plate_4_233	plate_4	233	G	11	iRSK_EGF	ITGB1	8183.5
plate_6_233	plate_6	233	G	11	No_EGF	ITGB1	10329.5
plate_9_233	plate_9	233	G	11	EGF	ITGB1	8741.5
plate_10_242	plate_10	242	H	8	ip70S6K_EGF	ITGB1	7721.5
plate_12_242	plate_12	242	H	8	No_EGF	ITGB1	8530.5
plate_13_242	plate_13	242	H	8	EGF	ITGB1	8030
plate_2_242	plate_2	242	H	8	EGF	ITGB1	9361
plate_4_242	plate_4	242	H	8	No_EGF	ITGB1	8534.5
plate_6_242	plate_6	242	H	8	EGF	ITGB1	7502.5
plate_9_242	plate_9	242	H	8	No_EGF	ITGB1	8624.5
plate_10_234	plate_10	234	G	12	EGF	ITGB1	8859.5
plate_12_234	plate_12	234	G	12	ip70S6K_EGF	ITGB1	6743.5
plate_2_234	plate_2	234	G	12	EGF	ITGB1	7282
plate_3_234	plate_3	234	G	12	EGF	ITGB1	8078.5
plate_4_234	plate_4	234	G	12	EGF	ITGB1	8656.5
plate_6_234	plate_6	234	G	12	ip70S6K_EGF	ITGB1	10951.5
plate_8_234	plate_8	234	G	12	No_EGF	ITGB1	7712
plate_10_193	plate_10	193	D	7	EGF	ITGB1	10042.5
plate_11_193	plate_11	193	D	7	ip70S6K_EGF	ITGB1	12213
plate_12_193	plate_12	193	D	7	ip70S6K_EGF	ITGB1	7435.5
plate_13_193	plate_13	193	D	7	iRSK_EGF	ITGB1	6879
plate_2_193	plate_2	193	D	7	ip70S6K_EGF	ITGB1	9773
plate_3_193	plate_3	193	D	7	EGF	ITGB1	6860.5
plate_4_193	plate_4	193	D	7	No_EGF	ITGB1	9853.5
plate_6_193	plate_6	193	D	7	ip70S6K_EGF	ITGB1	8500.5
plate_7_193	plate_7	193	D	7	iRSK_EGF	ITGB1	7627.5
plate_8_193	plate_8	193	D	7	No_EGF	ITGB1	8271
plate_10_171	plate_10	171	B	9	ip70S6K_EGF	MAPK-p38-p2	88.5
plate_12_171	plate_12	171	B	9	No_EGF	MAPK-p38-p2	81.5
plate_13_171	plate_13	171	B	9	No_EGF	MAPK-p38-p2	98
plate_2_171	plate_2	171	B	9	ip70S6K_EGF	MAPK-p38-p2	89
plate_3_171	plate_3	171	B	9	iRSK_EGF	MAPK-p38-p2	128.5
plate_6_171	plate_6	171	B	9	EGF	MAPK-p38-p2	83.5
plate_8_171	plate_8	171	B	9	ip70S6K_EGF	MAPK-p38-p2	72
plate_9_171	plate_9	171	B	9	No_EGF	MAPK-p38-p2	77
plate_10_169	plate_10	169	B	7	EGF	MAPK-p38-p2	72.5
plate_11_169	plate_11	169	B	7	EGF	MAPK-p38-p2	77
plate_12_169	plate_12	169	B	7	No_EGF	MAPK-p38-p2	80.5
plate_13_169	plate_13	169	B	7	No_EGF	MAPK-p38-p2	87
plate_2_169	plate_2	169	B	7	EGF	MAPK-p38-p2	94
plate_3_169	plate_3	169	B	7	ip70S6K_EGF	MAPK-p38-p2	95.5
plate_4_169	plate_4	169	B	7	ip70S6K_EGF	MAPK-p38-p2	102.5
plate_9_169	plate_9	169	B	7	EGF	MAPK-p38-p2	94
plate_10_172	plate_10	172	B	10	No_EGF	MAPK-p38-p2	104.5
plate_13_172	plate_13	172	B	10	iRSK_EGF	MAPK-p38-p2	71
plate_2_172	plate_2	172	B	10	No_EGF	MAPK-p38-p2	78
plate_3_172	plate_3	172	B	10	ip70S6K_EGF	MAPK-p38-p2	104.5
plate_4_172	plate_4	172	B	10	No_EGF	MAPK-p38-p2	81.5
plate_6_172	plate_6	172	B	10	ip70S6K_EGF	MAPK-p38-p2	81.5
plate_7_172	plate_7	172	B	10	No_EGF	MAPK-p38-p2	104.5
plate_8_172	plate_8	172	B	10	iRSK_EGF	MAPK-p38-p2	110
plate_11_186	plate_11	186	C	12	ip70S6K_EGF	MAPK-p38-p2	76
plate_12_186	plate_12	186	C	12	ip70S6K_EGF	MAPK-p38-p2	88.5
plate_3_186	plate_3	186	C	12	No_EGF	MAPK-p38-p2	92.5
plate_4_186	plate_4	186	C	12	ip70S6K_EGF	MAPK-p38-p2	80.5
plate_6_186	plate_6	186	C	12	EGF	MAPK-p38-p2	68.5
plate_7_186	plate_7	186	C	12	EGF	MAPK-p38-p2	89.5
plate_8_186	plate_8	186	C	12	No_EGF	MAPK-p38-p2	86
plate_9_186	plate_9	186	C	12	iRSK_EGF	MAPK-p38-p2	108
plate_10_156	plate_10	156	A	6	ip70S6K_EGF	MAPK-p38-p2	88.5
plate_2_156	plate_2	156	A	6	EGF	MAPK-p38-p2	97
plate_4_156	plate_4	156	A	6	ip70S6K_EGF	MAPK-p38-p2	130.5
plate_6_156	plate_6	156	A	6	EGF	MAPK-p38-p2	76.5
plate_8_156	plate_8	156	A	6	EGF	MAPK-p38-p2	101
plate_9_156	plate_9	156	A	6	iRSK_EGF	MAPK-p38-p2	92
plate_10_154	plate_10	154	A	4	ip70S6K_EGF	MAPK-p38-p2	119.5
plate_12_154	plate_12	154	A	4	ip70S6K_EGF	MAPK-p38-p2	122.5
plate_13_154	plate_13	154	A	4	ip70S6K_EGF	MAPK-p38-p2	98
plate_2_154	plate_2	154	A	4	EGF	MAPK-p38-p2	93
plate_3_154	plate_3	154	A	4	ip70S6K_EGF	MAPK-p38-p2	98.5
plate_4_154	plate_4	154	A	4	EGF	MAPK-p38-p2	87.5
plate_6_154	plate_6	154	A	4	ip70S6K_EGF	MAPK-p38-p2	69.5
plate_7_154	plate_7	154	A	4	iRSK_EGF	MAPK-p38-p2	74.5
plate_8_154	plate_8	154	A	4	iRSK_EGF	MAPK-p38-p2	90
plate_9_154	plate_9	154	A	4	iRSK_EGF	MAPK-p38-p2	104
plate_13_155	plate_13	155	A	5	iRSK_EGF	MAPK-p38-p2	97
plate_3_155	plate_3	155	A	5	ip70S6K_EGF	MAPK-p38-p2	104.5
plate_8_155	plate_8	155	A	5	ip70S6K_EGF	MAPK-p38-p2	84
plate_10_174	plate_10	174	B	12	ip70S6K_EGF	MAPK-p38-p2	85.5
plate_11_174	plate_11	174	B	12	No_EGF	MAPK-p38-p2	106
plate_2_174	plate_2	174	B	12	ip70S6K_EGF	MAPK-p38-p2	80
plate_3_174	plate_3	174	B	12	No_EGF	MAPK-p38-p2	77.5
plate_6_174	plate_6	174	B	12	ip70S6K_EGF	MAPK-p38-p2	82.5
plate_7_174	plate_7	174	B	12	ip70S6K_EGF	MAPK-p38-p2	143.5
plate_8_174	plate_8	174	B	12	iRSK_EGF	MAPK-p38-p2	97
plate_9_174	plate_9	174	B	12	ip70S6K_EGF	MAPK-p38-p2	88
plate_10_183	plate_10	183	C	9	No_EGF	MAPK-p38-p2	112.5
plate_11_183	plate_11	183	C	9	EGF	MAPK-p38-p2	92
plate_12_183	plate_12	183	C	9	No_EGF	MAPK-p38-p2	95.5
plate_13_183	plate_13	183	C	9	EGF	MAPK-p38-p2	105
plate_2_183	plate_2	183	C	9	iRSK_EGF	MAPK-p38-p2	89
plate_3_183	plate_3	183	C	9	iRSK_EGF	MAPK-p38-p2	97.5
plate_4_183	plate_4	183	C	9	ip70S6K_EGF	MAPK-p38-p2	92.5
plate_6_183	plate_6	183	C	9	ip70S6K_EGF	MAPK-p38-p2	85.5
plate_7_183	plate_7	183	C	9	ip70S6K_EGF	MAPK-p38-p2	86.5
plate_8_183	plate_8	183	C	9	ip70S6K_EGF	MAPK-p38-p2	102
plate_9_183	plate_9	183	C	9	EGF	MAPK-p38-p2	108
plate_10_151	plate_10	151	A	1	iRSK_EGF	MAPK-p38-p2	94.5
plate_11_151	plate_11	151	A	1	ip70S6K_EGF	MAPK-p38-p2	78
plate_13_151	plate_13	151	A	1	EGF	MAPK-p38-p2	92
plate_2_151	plate_2	151	A	1	ip70S6K_EGF	MAPK-p38-p2	104
plate_3_151	plate_3	151	A	1	ip70S6K_EGF	MAPK-p38-p2	133.5
