sample_id	plate_number	treatment	cluster	BMP_signalling	TGFb_signalling	TNFa_signalling	Notch_signalling	Wnt_signalling	EGF_signalling	JAK-STAT_signalling	adhesion	proliferation	differentiation
plate_6_230	plate_6	EGF	4	3.533544486909314	4.694250530954077	5.125865881645875	4.412425236206623	5.186950963047163	4.814282341180477	5.990155518477989	5.150815161376986	4.299839321905802	3.1934649141000597
plate_3_203	plate_3	EGF	6	7.732190370317843	8.043871146607007	7.660853581184506	4.509849974216834	7.091840546355491	7.23841540632506	7.640210458287486	4.107624602082144	6.525572086136685	3.297663645716718
plate_4_203	plate_4	EGF	3	5.538368467860168	4.429597223312332	4.118359175717747	3.2868800409526706	4.223214634139218	4.23523337783529	5.644202557318846	4.973905257670264	7.222035290126479	3.9554161732440827
plate_3_209	plate_3	EGF	3	4.601427639521845	3.028593599095226	3.392152540716128	2.88922249267745	4.392484436760664	3.9847907395987625	5.111172239066077	5.4087642784831775	7.452980398329684	2.05306467411664
plate_13_240	plate_13	EGF	9	7.332754447202138	8.742434989166222	8.156460862835806	5.006459104614979	7.1141686854242305	9.170894488697776	7.125701429262468	4.287656278294353	3.7010297987907026	3.5948951314419424
plate_4_240	plate_4	EGF	6	5.2478948202284235	6.732176840305369	6.744710818483615	3.4639896752699864	4.863290292428918	6.401170737799631	7.979816807145229	5.519678928410455	8.341407160581122	3.979912362882048
plate_10_223	plate_10	EGF	6	5.907546883329051	7.472948961004797	7.109288492729132	4.676296643220481	5.161634273049033	7.5062424613332555	8.42707344406111	4.778645700050629	4.530217724663604	3.1375870448268763
plate_11_223	plate_11	EGF	8	9.726536278938632	6.913358920315376	6.803094379866942	3.0029319194960777	7.363351270425888	5.411297455949544	4.281287365041829	6.3769292165918365	7.472214466268565	4.62941393287296
plate_9_223	plate_9	EGF	8	9.882112251335279	4.29902383963657	4.986353086289064	2.1708099915524834	7.052716808103088	4.85217294439496	3.4822615947992723	6.265595501022222	6.21892888339319	4.003244044398545
plate_12_236	plate_12	EGF	7	3.68538089025631	6.0042327327242715	6.545335277608215	3.9887115585860053	4.467962864375124	6.262669471507152	4.771495104886436	6.336196563501825	5.740472860205883	2.229945731718804
plate_6_236	plate_6	EGF	2	3.2301466333961315	2.008778513052176	1.9253903480810477	1.4377212123511387	3.2361924467216103	1.8449166275130982	2.544441861346498	8.024454626085024	5.440316246820654	2.247173936057103
plate_13_159	plate_13	EGF	6	4.627905585031614	7.571722418681887	7.964606434059234	2.000265501414135	5.174939432192668	6.110613643455895	6.176033861286742	5.438533223468407	4.814442679295454	1.8296756033866755
plate_6_219	plate_6	EGF	7	7.063401810665486	8.187020506121167	8.15507305735304	4.496369820781332	5.851830612505675	7.637917473471703	6.1597178334699345	5.072435316605352	2.113768781611337	3.9241327023401897
plate_13_212	plate_13	EGF	6	4.826453429554857	6.105391252436818	5.823720296589556	2.6295150141601127	5.236423829275786	5.518199876552181	6.650780584941155	5.42010215330917	1.6455766171641195	2.2274503801840453
plate_4_212	plate_4	EGF	1	2.84304367792227	4.216877050272622	4.1013825546947995	1.2061834274622292	2.2423352538895718	4.157614895018656	1.804277161802411	7.701373580208504	6.506764797210462	1.4376271652985586
plate_10_238	plate_10	EGF	6	5.623380609801805	8.163673449822769	8.602751953416384	4.523431324437085	4.349853290867443	7.420017478584691	6.324163836085526	5.242762910112827	2.9655789762401854	1.2787172164151386
plate_11_238	plate_11	EGF	6	8.384268429888465	8.036731349353833	7.797123588020748	4.093213990631548	6.312108979925472	7.778336487190374	9.38943266028878	4.183933266264843	6.753127598069794	4.134639447028462
plate_9_232	plate_9	EGF	7	7.680158646300325	7.988856552525958	7.994265227356498	3.895524381640732	6.294085819896748	8.12270638096206	5.121289997316247	4.999344398783419	2.2369409495733654	1.9958246042959702
